nucleus,Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,Unnamed: 17,Surfaces,Unnamed: 18
ABal,Intensity Max,2427.0,2427.0,2427.0,0.0,2427.0,2427.0,2427.0,2427.0,1,,Spot,2.0,,,Image 1,36.0,,,
ABal,Intensity Max,2658.0,2658.0,2658.0,0.0,2658.0,2658.0,2658.0,2658.0,1,,Spot,2.0,,,Image 1,37.0,,,
ABal,Intensity Max,2709.0,2709.0,2709.0,0.0,2709.0,2709.0,2709.0,2709.0,1,,Spot,2.0,,,Image 1,38.0,,,
ABal,Intensity Max,2633.0,2633.0,2633.0,0.0,2633.0,2633.0,2633.0,2633.0,1,,Spot,2.0,,,Image 1,39.0,,,
ABal,Intensity Max,1791.0,1791.0,1791.0,0.0,1791.0,1791.0,1791.0,1791.0,1,,Spot,2.0,,,Image 1,40.0,,,
ABal,Intensity Max,2021.0,2021.0,2021.0,0.0,2021.0,2021.0,2021.0,2021.0,1,,Spot,2.0,,,Image 1,58.0,,,
ABal,Intensity Max,2403.0,2403.0,2403.0,0.0,2403.0,2403.0,2403.0,2403.0,1,,Spot,2.0,,,Image 1,59.0,,,
ABal,Intensity Max,2789.0,2789.0,2789.0,0.0,2789.0,2789.0,2789.0,2789.0,1,,Spot,2.0,,,Image 1,60.0,,,
ABal,Intensity Max,2335.0,2335.0,2335.0,0.0,2335.0,2335.0,2335.0,2335.0,1,,Spot,2.0,,,Image 1,61.0,,,
ABal,Intensity Max,2893.0,2893.0,2893.0,0.0,2893.0,2893.0,2893.0,2893.0,1,,Spot,2.0,,,Image 1,62.0,,,
ABal,Intensity Max,2169.0,2463.0,2316.0,147.0,2316.0,2242.625,2389.625,4632.0,2,,Spot,2.0,,,Image 1,63.0,,,
ABal,Intensity Max,2185.0,3006.0,2595.5,410.5,2595.5,2390.5,2801.0,5191.0,2,,Spot,2.0,,,Image 1,64.0,,,
ABal,Intensity Max,2711.0,3809.0,3260.0,549.0,3260.0,2986.0,3535.0,6520.0,2,,Spot,2.0,,,Image 1,65.0,,,
ABal,Intensity Max,3220.0,3220.0,3220.0,0.0,3220.0,3220.0,3220.0,3220.0,1,,Spot,2.0,,,Image 1,66.0,,,
ABal,Intensity Max,2162.0,2712.0,2437.0,275.0,2437.0,2299.75,2574.75,4874.0,2,,Spot,2.0,,,Image 1,67.0,,,
ABal,Intensity Max,2768.0,3419.0,3093.5,325.5,3093.5,2931.0,3256.5,6187.0,2,,Spot,2.0,,,Image 1,68.0,,,
ABal,Intensity Max,1678.0,2418.0,2048.0,370.0,2048.0,1863.25,2233.25,4096.0,2,,Spot,2.0,,,Image 1,69.0,,,
ABal,Intensity Max,1589.0,2143.0,1866.0,277.0,1866.0,1727.75,2004.75,3732.0,2,,Spot,2.0,,,Image 1,70.0,,,
ABal,Intensity Max,2117.0,2992.0,2554.5,437.5,2554.5,2336.0,2773.5,5109.0,2,,Spot,2.0,,,Image 1,71.0,,,
ABal,Intensity Max,2501.0,3759.0,3130.0,629.0,3130.0,2816.0,3445.0,6260.0,2,,Spot,2.0,,,Image 1,72.0,,,
ABal,Intensity Max,2638.0,4744.0,3691.0,1053.0,3691.0,3165.5,4218.5,7382.0,2,,Spot,2.0,,,Image 1,73.0,,,
ABal,Intensity Max,2627.0,3378.0,3002.5,375.5,3002.5,2815.0,3190.5,6005.0,2,,Spot,2.0,,,Image 1,74.0,,,
ABal,Intensity Max,2296.0,2428.0,2362.0,66.0,2362.0,2329.062,2395.062,4724.0,2,,Spot,2.0,,,Image 1,75.0,,,
ABal,Intensity Max,2450.0,3379.0,2914.5,464.5,2914.5,2682.5,3147.0,5829.0,2,,Spot,2.0,,,Image 1,76.0,,,
ABal,Intensity Max,2787.0,3058.0,2922.5,135.5,2922.5,2854.875,2990.375,5845.0,2,,Spot,2.0,,,Image 1,77.0,,,
ABal,Intensity Max,2042.0,4098.0,3070.0,1028.0,3070.0,2557.0,3585.0,6140.0,2,,Spot,2.0,,,Image 1,78.0,,,
ABal,Intensity Max,1991.0,2867.0,2429.0,438.0,2429.0,2210.25,2648.25,4858.0,2,,Spot,2.0,,,Image 1,79.0,,,
ABal,Intensity Max,1092.0,2206.0,1649.0,557.0,1649.0,1371.0,1928.0,3298.0,2,,Spot,2.0,,,Image 1,80.0,,,
ABal,Intensity Max,1902.0,4203.0,3052.5,1150.5,3052.5,2478.0,3628.0,6105.0,2,,Spot,2.0,,,Image 1,81.0,,,
ABal,Intensity Max,2380.0,3137.0,2758.5,378.5,2758.5,2569.5,2948.0,5517.0,2,,Spot,2.0,,,Image 1,82.0,,,
ABal,Intensity Max,2130.0,3334.0,2732.0,602.0,2732.0,2431.5,3033.5,5464.0,2,,Spot,2.0,,,Image 1,83.0,,,
ABal,Intensity Max,2353.0,3179.0,2766.0,413.0,2766.0,2559.75,2972.75,5532.0,2,,Spot,2.0,,,Image 1,84.0,,,
ABal,Intensity Max,2230.0,3834.0,3032.0,802.0,3032.0,2631.5,3433.5,6064.0,2,,Spot,2.0,,,Image 1,85.0,,,
ABal,Intensity Max,2991.0,3269.0,3130.0,139.0,3130.0,3060.625,3199.625,6260.0,2,,Spot,2.0,,,Image 1,86.0,,,
ABal,Intensity Max,2345.0,2509.0,2427.0,82.0,2427.0,2386.062,2468.062,4854.0,2,,Spot,2.0,,,Image 1,87.0,,,
ABal,Intensity Max,2268.0,3060.0,2664.0,396.0,2664.0,2466.25,2862.25,5328.0,2,,Spot,2.0,,,Image 1,88.0,,,
ABal,Intensity Max,2193.0,3381.0,2787.0,594.0,2787.0,2490.5,3084.5,5574.0,2,,Spot,2.0,,,Image 1,89.0,,,
ABal,Intensity Max,2374.0,3935.0,3154.5,780.5,3154.5,2764.75,3545.25,6309.0,2,,Spot,2.0,,,Image 1,90.0,,,
ABal,Intensity Max,2272.0,3608.0,2940.0,668.0,2940.0,2606.5,3274.5,5880.0,2,,Spot,2.0,,,Image 1,91.0,,,
ABal,Intensity Max,2745.0,3263.0,3004.0,259.0,3004.0,2874.75,3133.75,6008.0,2,,Spot,2.0,,,Image 1,92.0,,,
ABal,Intensity Max,2575.0,3120.0,2847.5,272.5,2847.5,2711.5,2984.0,5695.0,2,,Spot,2.0,,,Image 1,93.0,,,
ABal,Intensity Max,2171.0,2441.0,2306.0,135.0,2306.0,2238.625,2373.625,4612.0,2,,Spot,2.0,,,Image 1,94.0,,,
ABal,Intensity Max,2336.0,2636.0,2486.0,150.0,2486.0,2411.125,2561.125,4972.0,2,,Spot,2.0,,,Image 1,95.0,,,
ABal,Intensity Max,1981.0,2836.0,2408.5,427.5,2408.5,2195.0,2622.5,4817.0,2,,Spot,2.0,,,Image 1,96.0,,,
ABal,Intensity Max,2512.0,2739.0,2625.5,113.5,2625.5,2568.812,2682.312,5251.0,2,,Spot,2.0,,,Image 1,97.0,,,
ABal,Intensity Max,2236.0,2903.0,2569.5,333.5,2569.5,2403.0,2736.5,5139.0,2,,Spot,2.0,,,Image 1,98.0,,,
ABal,Intensity Max,1998.0,3482.0,2740.0,742.0,2740.0,2369.5,3111.5,5480.0,2,,Spot,2.0,,,Image 1,99.0,,,
ABal,Intensity Max,1332.0,2586.0,1959.0,627.0,1959.0,1646.0,2273.0,3918.0,2,,Spot,2.0,,,Image 1,100.0,,,
ABal,Intensity Max,1935.0,3438.0,2686.5,751.5,2686.5,2311.25,3062.75,5373.0,2,,Spot,2.0,,,Image 1,101.0,,,
ABal,Intensity Max,1962.0,3006.0,2484.0,522.0,2484.0,2223.5,2745.5,4968.0,2,,Spot,2.0,,,Image 1,102.0,,,
ABal,Intensity Max,2122.0,2456.0,2289.0,167.0,2289.0,2205.625,2372.625,4578.0,2,,Spot,2.0,,,Image 1,103.0,,,
ABal,Intensity Max,1729.0,2190.0,1959.5,230.5,1959.5,1844.375,2074.875,3919.0,2,,Spot,2.0,,,Image 1,104.0,,,
ABal,Intensity Max,2097.0,2401.0,2249.0,152.0,2249.0,2173.125,2325.125,4498.0,2,,Spot,2.0,,,Image 1,105.0,,,
ABal,Intensity Max,1829.0,1975.0,1902.0,73.0,1902.0,1865.562,1938.562,3804.0,2,,Spot,2.0,,,Image 1,106.0,,,
ABal,Intensity Max,1483.0,2984.0,2233.5,750.5,2233.5,1858.75,2609.25,4467.0,2,,Spot,2.0,,,Image 1,107.0,,,
ABal,Intensity Max,1486.0,2461.0,1973.5,487.5,1973.5,1730.0,2217.5,3947.0,2,,Spot,2.0,,,Image 1,108.0,,,
ABal,Intensity Max,1598.0,2891.0,2244.5,646.5,2244.5,1921.75,2568.25,4489.0,2,,Spot,2.0,,,Image 1,109.0,,,
ABal,Intensity Max,1701.0,2603.0,2152.0,451.0,2152.0,1926.75,2377.75,4304.0,2,,Spot,2.0,,,Image 1,110.0,,,
ABal,Intensity Max,1343.0,2442.0,1892.5,549.5,1892.5,1618.25,2167.75,3785.0,2,,Spot,2.0,,,Image 1,111.0,,,
ABal,Intensity Max,1972.0,2257.0,2114.5,142.5,2114.5,2043.375,2185.875,4229.0,2,,Spot,2.0,,,Image 1,112.0,,,
ABal,Intensity Max,1275.0,2155.0,1715.0,440.0,1715.0,1495.25,1935.25,3430.0,2,,Spot,2.0,,,Image 1,113.0,,,
ABal,Intensity Max,1258.0,2587.0,1922.5,664.5,1922.5,1590.75,2255.25,3845.0,2,,Spot,2.0,,,Image 1,114.0,,,
ABal,Intensity Max,1954.0,2096.0,2025.0,71.0,2025.0,1989.562,2060.562,4050.0,2,,Spot,2.0,,,Image 1,115.0,,,
ABal,Intensity Max,1721.0,2083.0,1902.0,181.0,1902.0,1811.625,1992.625,3804.0,2,,Spot,2.0,,,Image 1,116.0,,,
ABal,Intensity Max,1823.0,1847.0,1835.0,12.0,1835.0,1829.008,1841.008,3670.0,2,,Spot,2.0,,,Image 1,117.0,,,
ABal,Intensity Max,2308.0,2570.0,2439.0,131.0,2439.0,2373.625,2504.625,4878.0,2,,Spot,2.0,,,Image 1,118.0,,,
ABal,Intensity Max,2025.0,2436.0,2230.5,205.5,2230.5,2127.875,2333.375,4461.0,2,,Spot,2.0,,,Image 1,119.0,,,
ABal,Intensity Max,1681.0,2126.0,1903.5,222.5,1903.5,1792.375,2014.875,3807.0,2,,Spot,2.0,,,Image 1,120.0,,,
ABal,Intensity Max,1554.0,2179.0,1866.5,312.5,1866.5,1710.5,2023.0,3733.0,2,,Spot,2.0,,,Image 1,121.0,,,
ABal,Intensity Max,1717.0,1895.0,1806.0,89.0,1806.0,1761.562,1850.562,3612.0,2,,Spot,2.0,,,Image 1,122.0,,,
ABal,Intensity Max,1974.0,2226.0,2100.0,126.0,2100.0,2037.125,2163.125,4200.0,2,,Spot,2.0,,,Image 1,123.0,,,
ABal,Intensity Max,1337.0,2094.0,1715.5,378.5,1715.5,1526.5,1905.0,3431.0,2,,Spot,2.0,,,Image 1,124.0,,,
ABal,Intensity Max,2021.0,2389.0,2205.0,184.0,2205.0,2113.125,2297.125,4410.0,2,,Spot,2.0,,,Image 1,125.0,,,
ABal,Intensity Max,1971.0,2433.0,2202.0,231.0,2202.0,2086.625,2317.625,4404.0,2,,Spot,2.0,,,Image 1,126.0,,,
ABal,Intensity Max,1492.0,2222.0,1857.0,365.0,1857.0,1674.75,2039.75,3714.0,2,,Spot,2.0,,,Image 1,127.0,,,
ABal,Intensity Max,1600.0,1903.0,1751.5,151.5,1751.5,1675.875,1827.375,3503.0,2,,Spot,2.0,,,Image 1,128.0,,,
ABal,Intensity Max,1642.0,2081.0,1861.5,219.5,1861.5,1751.875,1971.375,3723.0,2,,Spot,2.0,,,Image 1,129.0,,,
ABal,Intensity Max,1381.0,2092.0,1736.5,355.5,1736.5,1559.0,1914.5,3473.0,2,,Spot,2.0,,,Image 1,130.0,,,
ABal,Intensity Max,1839.0,2200.0,2019.5,180.5,2019.5,1929.375,2109.875,4039.0,2,,Spot,2.0,,,Image 1,131.0,,,
ABal,Intensity Max,1508.0,2356.0,1932.0,424.0,1932.0,1720.25,2144.25,3864.0,2,,Spot,2.0,,,Image 1,132.0,,,
ABal,Intensity Max,2029.0,2345.0,2187.0,158.0,2187.0,2108.125,2266.125,4374.0,2,,Spot,2.0,,,Image 1,133.0,,,
ABal,Intensity Max,1651.0,2461.0,2056.0,405.0,2056.0,1853.75,2258.75,4112.0,2,,Spot,2.0,,,Image 1,134.0,,,
ABal,Intensity Max,1697.0,1786.0,1741.5,44.5,1741.5,1719.281,1763.781,3483.0,2,,Spot,2.0,,,Image 1,135.0,,,
ABal,Intensity Max,1693.0,2137.0,1915.0,222.0,1915.0,1804.125,2026.125,3830.0,2,,Spot,2.0,,,Image 1,136.0,,,
ABal,Intensity Max,1346.0,2141.0,1743.5,397.5,1743.5,1545.0,1942.5,3487.0,2,,Spot,2.0,,,Image 1,137.0,,,
ABal,Intensity Max,1342.0,1953.0,1647.5,305.5,1647.5,1495.0,1800.5,3295.0,2,,Spot,2.0,,,Image 1,138.0,,,
ABal,Intensity Max,1389.0,1942.0,1665.5,276.5,1665.5,1527.5,1804.0,3331.0,2,,Spot,2.0,,,Image 1,139.0,,,
ABal,Intensity Max,1477.0,2115.0,1796.0,319.0,1796.0,1636.75,1955.75,3592.0,2,,Spot,2.0,,,Image 1,140.0,,,
ABal,Intensity Max,1840.0,2270.0,2055.0,215.0,2055.0,1947.625,2162.625,4110.0,2,,Spot,2.0,,,Image 1,141.0,,,
ABal,Intensity Max,1798.0,1946.0,1872.0,74.0,1872.0,1835.062,1909.062,3744.0,2,,Spot,2.0,,,Image 1,142.0,,,
ABal,Intensity Max,1896.0,2459.0,2177.5,281.5,2177.5,2037.0,2318.5,4355.0,2,,Spot,2.0,,,Image 1,143.0,,,
ABal,Intensity Max,1536.0,1962.0,1749.0,213.0,1749.0,1642.625,1855.625,3498.0,2,,Spot,2.0,,,Image 1,144.0,,,
ABal,Intensity Max,1186.0,1945.0,1565.5,379.5,1565.5,1376.0,1755.5,3131.0,2,,Spot,2.0,,,Image 1,145.0,,,
ABal,Intensity Max,1571.0,2219.0,1895.0,324.0,1895.0,1733.25,2057.25,3790.0,2,,Spot,2.0,,,Image 1,146.0,,,
ABal,Intensity Max,1793.0,2125.0,1959.0,166.0,1959.0,1876.125,2042.125,3918.0,2,,Spot,2.0,,,Image 1,147.0,,,
ABal,Intensity Max,1365.0,1918.0,1641.5,276.5,1641.5,1503.5,1780.0,3283.0,2,,Spot,2.0,,,Image 1,148.0,,,
ABal,Intensity Max,1304.0,2168.0,1736.0,432.0,1736.0,1520.25,1952.25,3472.0,2,,Spot,2.0,,,Image 1,149.0,,,
ABal,Intensity Max,1014.0,2309.0,1661.5,647.5,1661.5,1338.25,1985.75,3323.0,2,,Spot,2.0,,,Image 1,150.0,,,
ABal,Intensity Max,1396.0,2105.0,1750.5,354.5,1750.5,1573.5,1928.0,3501.0,2,,Spot,2.0,,,Image 1,151.0,,,
ABal,Intensity Max,1026.0,1791.0,1408.5,382.5,1408.5,1217.5,1600.0,2817.0,2,,Spot,2.0,,,Image 1,152.0,,,
ABal,Intensity Max,887.0,1780.0,1333.5,446.5,1333.5,1110.5,1557.0,2667.0,2,,Spot,2.0,,,Image 1,153.0,,,
ABal,Intensity Max,1235.0,2096.0,1665.5,430.5,1665.5,1450.5,1881.0,3331.0,2,,Spot,2.0,,,Image 1,154.0,,,
ABal,Intensity Max,1846.0,1889.0,1867.5,21.5,1867.5,1856.766,1878.266,3735.0,2,,Spot,2.0,,,Image 1,155.0,,,
ABal,Intensity Max,1536.0,1890.0,1713.0,177.0,1713.0,1624.625,1801.625,3426.0,2,,Spot,2.0,,,Image 1,156.0,,,
ABal,Intensity Max,1753.0,1815.0,1784.0,31.0,1784.0,1768.516,1799.516,3568.0,2,,Spot,2.0,,,Image 1,157.0,,,
ABal,Intensity Max,1742.0,1957.0,1849.5,107.5,1849.5,1795.812,1903.312,3699.0,2,,Spot,2.0,,,Image 1,158.0,,,
ABal,Intensity Max,1723.0,1803.0,1763.0,40.0,1763.0,1743.031,1783.031,3526.0,2,,Spot,2.0,,,Image 1,159.0,,,
ABal,Intensity Max,2008.0,2040.0,2024.0,16.0,2024.0,2016.016,2032.016,4048.0,2,,Spot,2.0,,,Image 1,160.0,,,
ABal,Intensity Max,1785.0,1899.0,1842.0,57.0,1842.0,1813.531,1870.531,3684.0,2,,Spot,2.0,,,Image 1,161.0,,,
ABal,Intensity Max,1662.0,1743.0,1702.5,40.5,1702.5,1682.281,1722.781,3405.0,2,,Spot,2.0,,,Image 1,162.0,,,
ABal,Intensity Max,1711.0,1833.0,1772.0,61.0,1772.0,1741.531,1802.531,3544.0,2,,Spot,2.0,,,Image 1,163.0,,,
ABal,Intensity Max,1666.0,1837.0,1751.5,85.5,1751.5,1708.812,1794.312,3503.0,2,,Spot,2.0,,,Image 1,164.0,,,
ABal,Intensity Max,1882.0,2033.0,1957.5,75.5,1957.5,1919.812,1995.312,3915.0,2,,Spot,2.0,,,Image 1,165.0,,,
ABal,Intensity Max,1377.0,1606.0,1491.5,114.5,1491.5,1434.312,1548.812,2983.0,2,,Spot,2.0,,,Image 1,166.0,,,
ABal,Intensity Max,1697.0,2034.0,1865.5,168.5,1865.5,1781.375,1949.875,3731.0,2,,Spot,2.0,,,Image 1,167.0,,,
ABal,Intensity Max,1612.0,1655.0,1633.5,21.5,1633.5,1622.766,1644.266,3267.0,2,,Spot,2.0,,,Image 1,168.0,,,
ABal,Intensity Max,1709.0,1815.0,1762.0,53.0,1762.0,1735.531,1788.531,3524.0,2,,Spot,2.0,,,Image 1,169.0,,,
ABal,Intensity Max,1778.0,1858.0,1818.0,40.0,1818.0,1798.031,1838.031,3636.0,2,,Spot,2.0,,,Image 1,170.0,,,
ABal,Intensity Max,1732.0,1803.0,1767.5,35.5,1767.5,1749.781,1785.281,3535.0,2,,Spot,2.0,,,Image 1,171.0,,,
ABal,Intensity Max,1612.0,1749.0,1680.5,68.5,1680.5,1646.312,1714.812,3361.0,2,,Spot,2.0,,,Image 1,172.0,,,
ABal,Intensity Max,1654.0,1839.0,1746.5,92.5,1746.5,1700.312,1792.812,3493.0,2,,Spot,2.0,,,Image 1,173.0,,,
ABpl,Intensity Max,3421.0,4066.0,3743.5,322.5,3743.5,3582.5,3905.0,7487.0,2,,Spot,2.0,,,Image 1,36.0,,,
ABpl,Intensity Max,3713.0,4721.0,4217.0,504.0,4217.0,3965.5,4469.5,8434.0,2,,Spot,2.0,,,Image 1,37.0,,,
ABpl,Intensity Max,4081.0,4681.0,4381.0,300.0,4381.0,4231.25,4531.25,8762.0,2,,Spot,2.0,,,Image 1,38.0,,,
ABpl,Intensity Max,3521.0,3910.0,3715.5,194.5,3715.5,3618.375,3812.875,7431.0,2,,Spot,2.0,,,Image 1,39.0,,,
ABpl,Intensity Max,2530.0,2530.0,2530.0,0.0,2530.0,2530.0,2530.0,2530.0,1,,Spot,2.0,,,Image 1,40.0,,,
ABpl,Intensity Max,2773.0,2773.0,2773.0,0.0,2773.0,2773.0,2773.0,2773.0,1,,Spot,2.0,,,Image 1,56.0,,,
ABpl,Intensity Max,1925.0,1925.0,1925.0,0.0,1925.0,1925.0,1925.0,1925.0,1,,Spot,2.0,,,Image 1,57.0,,,
ABpl,Intensity Max,2552.0,3168.0,2860.0,308.0,2860.0,2706.25,3014.25,5720.0,2,,Spot,2.0,,,Image 1,58.0,,,
ABpl,Intensity Max,3193.0,3193.0,3193.0,0.0,3193.0,3193.0,3193.0,3193.0,1,,Spot,2.0,,,Image 1,59.0,,,
ABpl,Intensity Max,2809.0,3867.0,3338.0,529.0,3338.0,3074.0,3603.0,6676.0,2,,Spot,2.0,,,Image 1,60.0,,,
ABpl,Intensity Max,2386.0,2957.0,2671.5,285.5,2671.5,2529.0,2814.5,5343.0,2,,Spot,2.0,,,Image 1,61.0,,,
ABpl,Intensity Max,2488.0,2966.0,2727.0,239.0,2727.0,2607.625,2846.625,5454.0,2,,Spot,2.0,,,Image 1,62.0,,,
ABpl,Intensity Max,2790.0,2955.0,2872.5,82.5,2872.5,2831.312,2913.812,5745.0,2,,Spot,2.0,,,Image 1,63.0,,,
ABpl,Intensity Max,1829.0,3778.0,2803.5,974.5,2803.5,2316.75,3291.25,5607.0,2,,Spot,2.0,,,Image 1,64.0,,,
ABpl,Intensity Max,2450.0,3104.0,2777.0,327.0,2777.0,2613.75,2940.75,5554.0,2,,Spot,2.0,,,Image 1,65.0,,,
ABpl,Intensity Max,1380.0,3663.0,2521.5,1141.5,2521.5,1951.5,3092.5,5043.0,2,,Spot,2.0,,,Image 1,66.0,,,
ABpl,Intensity Max,2396.0,2948.0,2672.0,276.0,2672.0,2534.25,2810.25,5344.0,2,,Spot,2.0,,,Image 1,67.0,,,
ABpl,Intensity Max,2885.0,3327.0,3106.0,221.0,3106.0,2995.625,3216.625,6212.0,2,,Spot,2.0,,,Image 1,68.0,,,
ABpl,Intensity Max,2172.0,3182.0,2677.0,505.0,2677.0,2425.0,2930.0,5354.0,2,,Spot,2.0,,,Image 1,69.0,,,
ABpl,Intensity Max,2078.0,3425.0,2751.5,673.5,2751.5,2415.25,3088.75,5503.0,2,,Spot,2.0,,,Image 1,70.0,,,
ABpl,Intensity Max,3287.0,3866.0,3576.5,289.5,3576.5,3432.0,3721.5,7153.0,2,,Spot,2.0,,,Image 1,71.0,,,
ABpl,Intensity Max,1585.0,3249.0,2417.0,832.0,2417.0,2001.5,2833.5,4834.0,2,,Spot,2.0,,,Image 1,72.0,,,
ABpl,Intensity Max,3858.0,3858.0,3858.0,0.0,3858.0,3858.0,3858.0,3858.0,1,,Spot,2.0,,,Image 1,73.0,,,
ABpl,Intensity Max,2135.0,3742.0,2938.5,803.5,2938.5,2537.25,3340.75,5877.0,2,,Spot,2.0,,,Image 1,74.0,,,
ABpl,Intensity Max,3101.0,4080.0,3590.5,489.5,3590.5,3346.0,3835.5,7181.0,2,,Spot,2.0,,,Image 1,75.0,,,
