nucleus,Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,Unnamed: 17,Surfaces,Unnamed: 18
E,Intensity Max,3088.0,3350.0,3219.0,131.0,3219.0,3153.625,3284.625,6438.0,2,,Spot,2.0,,,Image 1,47.0,,,
E,Intensity Max,2551.0,4152.0,3351.5,800.5,3351.5,2951.75,3752.25,6703.0,2,,Spot,2.0,,,Image 1,48.0,,,
E,Intensity Max,2560.0,3163.0,2861.5,301.5,2861.5,2711.0,3012.5,5723.0,2,,Spot,2.0,,,Image 1,49.0,,,
E,Intensity Max,2723.0,2763.0,2743.0,20.0,2743.0,2733.016,2753.016,5486.0,2,,Spot,2.0,,,Image 1,50.0,,,
E,Intensity Max,3803.0,3953.0,3878.0,75.0,3878.0,3840.562,3915.562,7756.0,2,,Spot,2.0,,,Image 1,51.0,,,
E,Intensity Max,2985.0,3186.0,3085.5,100.5,3085.5,3035.312,3135.812,6171.0,2,,Spot,2.0,,,Image 1,52.0,,,
E,Intensity Max,2291.0,3115.0,2703.0,412.0,2703.0,2497.25,2909.25,5406.0,2,,Spot,2.0,,,Image 1,53.0,,,
E,Intensity Max,2850.0,2850.0,2850.0,0.0,2850.0,2850.0,2850.0,2850.0,1,,Spot,2.0,,,Image 1,54.0,,,
E,Intensity Max,2280.0,2280.0,2280.0,0.0,2280.0,2280.0,2280.0,2280.0,1,,Spot,2.0,,,Image 1,55.0,,,
MS,Intensity Max,2760.0,2760.0,2760.0,0.0,2760.0,2760.0,2760.0,2760.0,1,,Spot,2.0,,,Image 1,42.0,,,
MS,Intensity Max,2547.0,3196.0,2871.5,324.5,2871.5,2709.5,3034.0,5743.0,2,,Spot,2.0,,,Image 1,43.0,,,
MS,Intensity Max,3796.0,3825.0,3810.5,14.5,3810.5,3803.258,3817.758,7621.0,2,,Spot,2.0,,,Image 1,44.0,,,
MS,Intensity Max,2724.0,4020.0,3372.0,648.0,3372.0,3048.5,3696.5,6744.0,2,,Spot,2.0,,,Image 1,45.0,,,
MS,Intensity Max,3873.0,4230.0,4051.5,178.5,4051.5,3962.375,4140.875,8103.0,2,,Spot,2.0,,,Image 1,46.0,,,
MS,Intensity Max,2708.0,2808.0,2758.0,50.0,2758.0,2733.031,2783.031,5516.0,2,,Spot,2.0,,,Image 1,47.0,,,
MS,Intensity Max,2876.0,3265.0,3070.5,194.5,3070.5,2973.375,3167.875,6141.0,2,,Spot,2.0,,,Image 1,48.0,,,
MS,Intensity Max,2279.0,2942.0,2610.5,331.5,2610.5,2445.0,2776.5,5221.0,2,,Spot,2.0,,,Image 1,49.0,,,
MS,Intensity Max,2851.0,2972.0,2911.5,60.5,2911.5,2881.281,2941.781,5823.0,2,,Spot,2.0,,,Image 1,50.0,,,
MS,Intensity Max,2261.0,2261.0,2261.0,0.0,2261.0,2261.0,2261.0,2261.0,1,,Spot,2.0,,,Image 1,51.0,,,
MS,Intensity Max,2461.0,2461.0,2461.0,0.0,2461.0,2461.0,2461.0,2461.0,1,,Spot,2.0,,,Image 1,52.0,,,
P3,Intensity Max,1106.0,2379.0,1742.5,636.5,1742.5,1424.75,2061.25,3485.0,2,,Spot,2.0,,,Image 1,44.0,,,
P3,Intensity Max,1133.0,1189.0,1161.0,28.0,1161.0,1147.016,1175.016,2322.0,2,,Spot,2.0,,,Image 1,45.0,,,
P3,Intensity Max,524.0,524.0,524.0,0.0,524.0,524.0,524.0,524.0,1,,Spot,2.0,,,Image 1,46.0,,,
P3,Intensity Max,587.0,998.0,792.5,205.5,792.5,689.875,895.375,1585.0,2,,Spot,2.0,,,Image 1,47.0,,,
P3,Intensity Max,686.0,686.0,686.0,0.0,686.0,686.0,686.0,686.0,1,,Spot,2.0,,,Image 1,66.0,,,
P3,Intensity Max,697.0,697.0,697.0,0.0,697.0,697.0,697.0,697.0,1,,Spot,2.0,,,Image 1,67.0,,,
P3,Intensity Max,647.0,647.0,647.0,0.0,647.0,647.0,647.0,647.0,1,,Spot,2.0,,,Image 1,68.0,,,
P3,Intensity Max,624.0,624.0,624.0,0.0,624.0,624.0,624.0,624.0,1,,Spot,2.0,,,Image 1,69.0,,,
P3,Intensity Max,700.0,700.0,700.0,0.0,700.0,700.0,700.0,700.0,1,,Spot,2.0,,,Image 1,70.0,,,
P3,Intensity Max,837.0,837.0,837.0,0.0,837.0,837.0,837.0,837.0,1,,Spot,2.0,,,Image 1,71.0,,,
P3,Intensity Max,444.0,444.0,444.0,0.0,444.0,444.0,444.0,444.0,1,,Spot,2.0,,,Image 1,72.0,,,
P3,Intensity Max,684.0,684.0,684.0,0.0,684.0,684.0,684.0,684.0,1,,Spot,2.0,,,Image 1,73.0,,,
P3,Intensity Max,622.0,622.0,622.0,0.0,622.0,622.0,622.0,622.0,1,,Spot,2.0,,,Image 1,74.0,,,
P3,Intensity Max,649.0,797.0,723.0,74.0,723.0,686.062,760.062,1446.0,2,,Spot,2.0,,,Image 1,75.0,,,
P3,Intensity Max,598.0,819.0,708.5,110.5,708.5,653.312,763.812,1417.0,2,,Spot,2.0,,,Image 1,76.0,,,
P3,Intensity Max,617.0,617.0,617.0,0.0,617.0,617.0,617.0,617.0,1,,Spot,2.0,,,Image 1,77.0,,,
P3,Intensity Max,542.0,970.0,756.0,214.0,756.0,649.125,863.125,1512.0,2,,Spot,2.0,,,Image 1,78.0,,,
P3,Intensity Max,810.0,974.0,892.0,82.0,892.0,851.062,933.062,1784.0,2,,Spot,2.0,,,Image 1,79.0,,,
P3,Intensity Max,656.0,810.0,733.0,77.0,733.0,694.562,771.562,1466.0,2,,Spot,2.0,,,Image 1,80.0,,,
P3,Intensity Max,839.0,839.0,839.0,0.0,839.0,839.0,839.0,839.0,1,,Spot,2.0,,,Image 1,81.0,,,
P3,Intensity Max,871.0,871.0,871.0,0.0,871.0,871.0,871.0,871.0,1,,Spot,2.0,,,Image 1,82.0,,,
P3,Intensity Max,608.0,608.0,608.0,0.0,608.0,608.0,608.0,608.0,1,,Spot,2.0,,,Image 1,83.0,,,
P3,Intensity Max,639.0,639.0,639.0,0.0,639.0,639.0,639.0,639.0,1,,Spot,2.0,,,Image 1,84.0,,,
P3,Intensity Max,659.0,659.0,659.0,0.0,659.0,659.0,659.0,659.0,1,,Spot,2.0,,,Image 1,85.0,,,
P3,Intensity Max,449.0,449.0,449.0,0.0,449.0,449.0,449.0,449.0,1,,Spot,2.0,,,Image 1,86.0,,,
P3,Intensity Max,813.0,813.0,813.0,0.0,813.0,813.0,813.0,813.0,1,,Spot,2.0,,,Image 1,87.0,,,
P3,Intensity Max,748.0,748.0,748.0,0.0,748.0,748.0,748.0,748.0,1,,Spot,2.0,,,Image 1,88.0,,,
P3,Intensity Max,469.0,469.0,469.0,0.0,469.0,469.0,469.0,469.0,1,,Spot,2.0,,,Image 1,89.0,,,
P3,Intensity Max,746.0,746.0,746.0,0.0,746.0,746.0,746.0,746.0,1,,Spot,2.0,,,Image 1,90.0,,,
P3,Intensity Max,553.0,553.0,553.0,0.0,553.0,553.0,553.0,553.0,1,,Spot,2.0,,,Image 1,91.0,,,
P3,Intensity Max,505.0,505.0,505.0,0.0,505.0,505.0,505.0,505.0,1,,Spot,2.0,,,Image 1,92.0,,,
P3,Intensity Max,720.0,720.0,720.0,0.0,720.0,720.0,720.0,720.0,1,,Spot,2.0,,,Image 1,93.0,,,
P3,Intensity Max,695.0,695.0,695.0,0.0,695.0,695.0,695.0,695.0,1,,Spot,2.0,,,Image 1,94.0,,,
P3,Intensity Max,752.0,752.0,752.0,0.0,752.0,752.0,752.0,752.0,1,,Spot,2.0,,,Image 1,95.0,,,
P3,Intensity Max,651.0,651.0,651.0,0.0,651.0,651.0,651.0,651.0,1,,Spot,2.0,,,Image 1,96.0,,,
P3,Intensity Max,875.0,875.0,875.0,0.0,875.0,875.0,875.0,875.0,1,,Spot,2.0,,,Image 1,97.0,,,
P3,Intensity Max,991.0,991.0,991.0,0.0,991.0,991.0,991.0,991.0,1,,Spot,2.0,,,Image 1,98.0,,,
P3,Intensity Max,884.0,884.0,884.0,0.0,884.0,884.0,884.0,884.0,1,,Spot,2.0,,,Image 1,99.0,,,
P3,Intensity Max,902.0,902.0,902.0,0.0,902.0,902.0,902.0,902.0,1,,Spot,2.0,,,Image 1,100.0,,,
P3,Intensity Max,504.0,731.0,617.5,113.5,617.5,560.812,674.312,1235.0,2,,Spot,2.0,,,Image 1,101.0,,,
P3,Intensity Max,515.0,860.0,687.5,172.5,687.5,601.375,773.875,1375.0,2,,Spot,2.0,,,Image 1,102.0,,,
P3,Intensity Max,178.0,538.0,358.0,180.0,358.0,268.125,448.125,716.0,2,,Spot,2.0,,,Image 1,103.0,,,
P3,Intensity Max,1092.0,1092.0,1092.0,0.0,1092.0,1092.0,1092.0,1092.0,1,,Spot,2.0,,,Image 1,104.0,,,
P3,Intensity Max,625.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1,,Spot,2.0,,,Image 1,105.0,,,
P3,Intensity Max,945.0,945.0,945.0,0.0,945.0,945.0,945.0,945.0,1,,Spot,2.0,,,Image 1,106.0,,,
P3,Intensity Max,689.0,689.0,689.0,0.0,689.0,689.0,689.0,689.0,1,,Spot,2.0,,,Image 1,107.0,,,
P3,Intensity Max,721.0,777.0,749.0,28.0,749.0,735.016,763.016,1498.0,2,,Spot,2.0,,,Image 1,108.0,,,
P3,Intensity Max,330.0,910.0,620.0,290.0,620.0,475.25,765.25,1240.0,2,,Spot,2.0,,,Image 1,109.0,,,
P3,Intensity Max,309.0,797.0,553.0,244.0,553.0,431.125,675.125,1106.0,2,,Spot,2.0,,,Image 1,110.0,,,
P3,Intensity Max,699.0,699.0,699.0,0.0,699.0,699.0,699.0,699.0,1,,Spot,2.0,,,Image 1,111.0,,,
P3,Intensity Max,298.0,900.0,599.0,301.0,599.0,448.75,749.75,1198.0,2,,Spot,2.0,,,Image 1,112.0,,,
P3,Intensity Max,282.0,670.0,476.0,194.0,476.0,379.125,573.125,952.0,2,,Spot,2.0,,,Image 1,113.0,,,
P3,Intensity Max,261.0,630.0,445.5,184.5,445.5,353.375,537.875,891.0,2,,Spot,2.0,,,Image 1,114.0,,,
P3,Intensity Max,626.0,626.0,626.0,0.0,626.0,626.0,626.0,626.0,1,,Spot,2.0,,,Image 1,115.0,,,
P3,Intensity Max,199.0,702.0,450.5,251.5,450.5,325.0,576.5,901.0,2,,Spot,2.0,,,Image 1,116.0,,,
P3,Intensity Max,677.0,677.0,677.0,0.0,677.0,677.0,677.0,677.0,1,,Spot,2.0,,,Image 1,117.0,,,
P3,Intensity Max,693.0,693.0,693.0,0.0,693.0,693.0,693.0,693.0,1,,Spot,2.0,,,Image 1,118.0,,,
P3,Intensity Max,382.0,684.0,533.0,151.0,533.0,457.625,608.625,1066.0,2,,Spot,2.0,,,Image 1,119.0,,,
P3,Intensity Max,648.0,648.0,648.0,0.0,648.0,648.0,648.0,648.0,1,,Spot,2.0,,,Image 1,120.0,,,
P3,Intensity Max,526.0,622.0,574.0,48.0,574.0,550.031,598.031,1148.0,2,,Spot,2.0,,,Image 1,121.0,,,
P3,Intensity Max,775.0,775.0,775.0,0.0,775.0,775.0,775.0,775.0,1,,Spot,2.0,,,Image 1,122.0,,,
P3,Intensity Max,675.0,675.0,675.0,0.0,675.0,675.0,675.0,675.0,1,,Spot,2.0,,,Image 1,123.0,,,
P3,Intensity Max,752.0,752.0,752.0,0.0,752.0,752.0,752.0,752.0,1,,Spot,2.0,,,Image 1,124.0,,,
P3,Intensity Max,738.0,738.0,738.0,0.0,738.0,738.0,738.0,738.0,1,,Spot,2.0,,,Image 1,125.0,,,
P3,Intensity Max,553.0,553.0,553.0,0.0,553.0,553.0,553.0,553.0,1,,Spot,2.0,,,Image 1,126.0,,,
P3,Intensity Max,649.0,649.0,649.0,0.0,649.0,649.0,649.0,649.0,1,,Spot,2.0,,,Image 1,127.0,,,
P3,Intensity Max,507.0,584.0,545.5,38.5,545.5,526.281,564.781,1091.0,2,,Spot,2.0,,,Image 1,128.0,,,
P3,Intensity Max,715.0,715.0,715.0,0.0,715.0,715.0,715.0,715.0,1,,Spot,2.0,,,Image 1,129.0,,,
P3,Intensity Max,407.0,407.0,407.0,0.0,407.0,407.0,407.0,407.0,1,,Spot,2.0,,,Image 1,130.0,,,
P3,Intensity Max,576.0,779.0,677.5,101.5,677.5,626.812,728.312,1355.0,2,,Spot,2.0,,,Image 1,131.0,,,
P3,Intensity Max,932.0,932.0,932.0,0.0,932.0,932.0,932.0,932.0,1,,Spot,2.0,,,Image 1,132.0,,,
P3,Intensity Max,598.0,604.0,601.0,3.0,601.0,599.502,602.502,1202.0,2,,Spot,2.0,,,Image 1,133.0,,,
P3,Intensity Max,458.0,624.0,541.0,83.0,541.0,499.562,582.562,1082.0,2,,Spot,2.0,,,Image 1,134.0,,,
P3,Intensity Max,508.0,582.0,545.0,37.0,545.0,526.531,563.531,1090.0,2,,Spot,2.0,,,Image 1,135.0,,,
P3,Intensity Max,391.0,585.0,488.0,97.0,488.0,439.562,536.562,976.0,2,,Spot,2.0,,,Image 1,136.0,,,
P3,Intensity Max,518.0,651.0,584.5,66.5,584.5,551.312,617.812,1169.0,2,,Spot,2.0,,,Image 1,137.0,,,
P3,Intensity Max,475.0,475.0,475.0,0.0,475.0,475.0,475.0,475.0,1,,Spot,2.0,,,Image 1,138.0,,,
P3,Intensity Max,432.0,718.0,575.0,143.0,575.0,503.625,646.625,1150.0,2,,Spot,2.0,,,Image 1,139.0,,,
P3,Intensity Max,483.0,532.0,507.5,24.5,507.5,495.266,519.766,1015.0,2,,Spot,2.0,,,Image 1,140.0,,,
P3,Intensity Max,438.0,684.0,561.0,123.0,561.0,499.562,622.562,1122.0,2,,Spot,2.0,,,Image 1,141.0,,,
P3,Intensity Max,686.0,686.0,686.0,0.0,686.0,686.0,686.0,686.0,1,,Spot,2.0,,,Image 1,142.0,,,
P3,Intensity Max,452.0,524.0,488.0,36.0,488.0,470.031,506.031,976.0,2,,Spot,2.0,,,Image 1,143.0,,,
P3,Intensity Max,405.0,613.0,509.0,104.0,509.0,457.062,561.062,1018.0,2,,Spot,2.0,,,Image 1,144.0,,,
P3,Intensity Max,625.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1,,Spot,2.0,,,Image 1,145.0,,,
P3,Intensity Max,489.0,707.0,598.0,109.0,598.0,543.562,652.562,1196.0,2,,Spot,2.0,,,Image 1,146.0,,,
P3,Intensity Max,433.0,633.0,533.0,100.0,533.0,483.062,583.062,1066.0,2,,Spot,2.0,,,Image 1,147.0,,,
P3,Intensity Max,491.0,546.0,518.5,27.5,518.5,504.766,532.266,1037.0,2,,Spot,2.0,,,Image 1,148.0,,,
P3,Intensity Max,655.0,655.0,655.0,0.0,655.0,655.0,655.0,655.0,1,,Spot,2.0,,,Image 1,149.0,,,
P3,Intensity Max,792.0,792.0,792.0,0.0,792.0,792.0,792.0,792.0,1,,Spot,2.0,,,Image 1,150.0,,,
P3,Intensity Max,678.0,678.0,678.0,0.0,678.0,678.0,678.0,678.0,1,,Spot,2.0,,,Image 1,151.0,,,
P3,Intensity Max,596.0,596.0,596.0,0.0,596.0,596.0,596.0,596.0,1,,Spot,2.0,,,Image 1,152.0,,,
P3,Intensity Max,600.0,600.0,600.0,0.0,600.0,600.0,600.0,600.0,1,,Spot,2.0,,,Image 1,153.0,,,
P3,Intensity Max,701.0,701.0,701.0,0.0,701.0,701.0,701.0,701.0,1,,Spot,2.0,,,Image 1,154.0,,,
P3,Intensity Max,728.0,728.0,728.0,0.0,728.0,728.0,728.0,728.0,1,,Spot,2.0,,,Image 1,155.0,,,
P3,Intensity Max,699.0,699.0,699.0,0.0,699.0,699.0,699.0,699.0,1,,Spot,2.0,,,Image 1,156.0,,,
P3,Intensity Max,687.0,687.0,687.0,0.0,687.0,687.0,687.0,687.0,1,,Spot,2.0,,,Image 1,157.0,,,
P3,Intensity Max,350.0,819.0,584.5,234.5,584.5,467.375,701.875,1169.0,2,,Spot,2.0,,,Image 1,158.0,,,
P3,Intensity Max,457.0,623.0,540.0,83.0,540.0,498.562,581.562,1080.0,2,,Spot,2.0,,,Image 1,159.0,,,
P3,Intensity Max,511.0,511.0,511.0,0.0,511.0,511.0,511.0,511.0,1,,Spot,2.0,,,Image 1,160.0,,,
P3,Intensity Max,487.0,567.0,527.0,40.0,527.0,507.031,547.031,1054.0,2,,Spot,2.0,,,Image 1,161.0,,,
P3,Intensity Max,421.0,473.0,447.0,26.0,447.0,434.016,460.016,894.0,2,,Spot,2.0,,,Image 1,162.0,,,
P3,Intensity Max,461.0,629.0,545.0,84.0,545.0,503.062,587.062,1090.0,2,,Spot,2.0,,,Image 1,163.0,,,
P3,Intensity Max,747.0,747.0,747.0,0.0,747.0,747.0,747.0,747.0,1,,Spot,2.0,,,Image 1,164.0,,,
P3,Intensity Max,426.0,599.0,512.5,86.5,512.5,469.312,555.812,1025.0,2,,Spot,2.0,,,Image 1,165.0,,,
P3,Intensity Max,552.0,552.0,552.0,0.0,552.0,552.0,552.0,552.0,1,,Spot,2.0,,,Image 1,166.0,,,
P3,Intensity Max,494.0,494.0,494.0,0.0,494.0,494.0,494.0,494.0,1,,Spot,2.0,,,Image 1,167.0,,,
P3,Intensity Max,643.0,643.0,643.0,0.0,643.0,643.0,643.0,643.0,1,,Spot,2.0,,,Image 1,168.0,,,
P3,Intensity Max,523.0,523.0,523.0,0.0,523.0,523.0,523.0,523.0,1,,Spot,2.0,,,Image 1,169.0,,,
P3,Intensity Max,643.0,643.0,643.0,0.0,643.0,643.0,643.0,643.0,1,,Spot,2.0,,,Image 1,170.0,,,
P3,Intensity Max,590.0,590.0,590.0,0.0,590.0,590.0,590.0,590.0,1,,Spot,2.0,,,Image 1,171.0,,,
P3,Intensity Max,608.0,608.0,608.0,0.0,608.0,608.0,608.0,608.0,1,,Spot,2.0,,,Image 1,172.0,,,
P3,Intensity Max,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,1,,Spot,2.0,,,Image 1,173.0,,,
C,Intensity Max,2447.0,2447.0,2447.0,0.0,2447.0,2447.0,2447.0,2447.0,1,,Spot,2.0,,,Image 1,53.0,,,
C,Intensity Max,2065.0,2522.0,2293.5,228.5,2293.5,2179.375,2407.875,4587.0,2,,Spot,2.0,,,Image 1,54.0,,,
C,Intensity Max,1711.0,3040.0,2375.5,664.5,2375.5,2043.75,2708.25,4751.0,2,,Spot,2.0,,,Image 1,55.0,,,
C,Intensity Max,2035.0,2580.0,2307.5,272.5,2307.5,2171.5,2444.0,4615.0,2,,Spot,2.0,,,Image 1,56.0,,,
C,Intensity Max,1576.0,2209.0,1892.5,316.5,1892.5,1734.5,2051.0,3785.0,2,,Spot,2.0,,,Image 1,57.0,,,
C,Intensity Max,1532.0,2502.0,2017.0,485.0,2017.0,1774.75,2259.75,4034.0,2,,Spot,2.0,,,Image 1,58.0,,,
C,Intensity Max,1946.0,2331.0,2138.5,192.5,2138.5,2042.375,2234.875,4277.0,2,,Spot,2.0,,,Image 1,59.0,,,
C,Intensity Max,1528.0,2589.0,2058.5,530.5,2058.5,1793.75,2324.25,4117.0,2,,Spot,2.0,,,Image 1,60.0,,,
C,Intensity Max,1577.0,3188.0,2382.5,805.5,2382.5,1980.25,2785.75,4765.0,2,,Spot,2.0,,,Image 1,61.0,,,
C,Intensity Max,1966.0,2144.0,2055.0,89.0,2055.0,2010.562,2099.562,4110.0,2,,Spot,2.0,,,Image 1,62.0,,,
C,Intensity Max,2415.0,2473.0,2444.0,29.0,2444.0,2429.516,2458.516,4888.0,2,,Spot,2.0,,,Image 1,63.0,,,
C,Intensity Max,2247.0,2275.0,2261.0,14.0,2261.0,2254.008,2268.008,4522.0,2,,Spot,2.0,,,Image 1,64.0,,,
C,Intensity Max,1751.0,2796.0,2273.5,522.5,2273.5,2012.75,2535.25,4547.0,2,,Spot,2.0,,,Image 1,65.0,,,
C,Intensity Max,2245.0,2985.0,2615.0,370.0,2615.0,2430.25,2800.25,5230.0,2,,Spot,2.0,,,Image 1,66.0,,,
C,Intensity Max,2356.0,2450.0,2403.0,47.0,2403.0,2379.531,2426.531,4806.0,2,,Spot,2.0,,,Image 1,67.0,,,
C,Intensity Max,2073.0,2785.0,2429.0,356.0,2429.0,2251.25,2607.25,4858.0,2,,Spot,2.0,,,Image 1,68.0,,,
C,Intensity Max,1652.0,2241.0,1946.5,294.5,1946.5,1799.5,2094.0,3893.0,2,,Spot,2.0,,,Image 1,69.0,,,
C,Intensity Max,1505.0,2089.0,1797.0,292.0,1797.0,1651.25,1943.25,3594.0,2,,Spot,2.0,,,Image 1,70.0,,,
C,Intensity Max,2318.0,2825.0,2571.5,253.5,2571.5,2445.0,2698.5,5143.0,2,,Spot,2.0,,,Image 1,71.0,,,
C,Intensity Max,2420.0,2723.0,2571.5,151.5,2571.5,2495.875,2647.375,5143.0,2,,Spot,2.0,,,Image 1,72.0,,,
C,Intensity Max,2253.0,2724.0,2488.5,235.5,2488.5,2370.875,2606.375,4977.0,2,,Spot,2.0,,,Image 1,73.0,,,
C,Intensity Max,2122.0,2139.0,2130.5,8.5,2130.5,2126.258,2134.758,4261.0,2,,Spot,2.0,,,Image 1,74.0,,,
C,Intensity Max,2054.0,2309.0,2181.5,127.5,2181.5,2117.875,2245.375,4363.0,2,,Spot,2.0,,,Image 1,75.0,,,
C,Intensity Max,1316.0,2316.0,1816.0,500.0,1816.0,1566.5,2066.5,3632.0,2,,Spot,2.0,,,Image 1,76.0,,,
C,Intensity Max,1927.0,2526.0,2226.5,299.5,2226.5,2077.0,2376.5,4453.0,2,,Spot,2.0,,,Image 1,77.0,,,
C,Intensity Max,1381.0,2012.0,1696.5,315.5,1696.5,1539.0,1854.5,3393.0,2,,Spot,2.0,,,Image 1,78.0,,,
C,Intensity Max,1684.0,1684.0,1684.0,0.0,1684.0,1684.0,1684.0,1684.0,1,,Spot,2.0,,,Image 1,80.0,,,
C,Intensity Max,1809.0,1809.0,1809.0,0.0,1809.0,1809.0,1809.0,1809.0,1,,Spot,2.0,,,Image 1,81.0,,,
